Deployment,Enumerator,Status,Response Code,Drafted On,Submitted On,Approval Level,IP Address,cds_mwaterid,cds_type,cds_sanreg,cds_sanarea,cds_sanarea (other) - specify,contact - 1 - name,contact - 1 - title,contact - 1 - orng,contact - 1 - mtn,contact - 2 - name,contact - 2 - title,contact - 2 - orng,contact - 2 - mtn,survey_date,trans - bike - total,trans - bike - func,trans - bike - project,trans - car - total,trans - car - func,trans - car - project,trans - moto - total,trans - moto - func,trans - moto - project,trans - tuktuk - total,trans - tuktuk - func,trans - tuktuk - project,trans - ambul - total,trans - ambul - func,trans - ambul - project,generalstate,const_year,const_year (Don't Know),rehab - elec - year,rehab - elec - org,rehab - elec - org_other,rehab - bhole - year,rehab - bhole - org,rehab - bhole - org_other,rehab - pump - year,rehab - pump - org,rehab - pump - org_other,rehab - wtank - year,rehab - wtank - org,rehab - wtank - org_other,rehab - wsystem - year,rehab - wsystem - org,rehab - wsystem - org_other,rehab - incin - year,rehab - incin - org,rehab - incin - org_other,rehab - toilet - year,rehab - toilet - org,rehab - toilet - org_other,rehab - struct - year,rehab - struct - org,rehab - struct - org_other,rehab - roof - year,rehab - roof - org,rehab - roof - org_other,rehab - paint_ext - year,rehab - paint_ext - org,rehab - paint_ext - org_other,rehab - paint_int - year,rehab - paint_int - org,rehab - paint_int - org_other,rehab - res - year,rehab - res - org,rehab - res - org_other,room - wait - num,room - cons - num,room - mat - num,room - lab - num,room - stor - num,roof_type,roof_type (other) - specify,fence,cond - floor - state,cond - floor - needs,cond - wall - state,cond - wall - needs,cond - roof - state,cond - roof - needs,cond - door - state,cond - door - needs,cond - ceil - state,cond - ceil - needs,staffres,staffres_num,staffres_cond - floor - state,staffres_cond - floor - needs,staffres_cond - wall - state,staffres_cond - wall - needs,staffres_cond - roof - state,staffres_cond - roof - needs,staffres_cond - door - state,staffres_cond - door - needs,staffres_cond - ceil - state,staffres_cond - ceil - needs,staffres - water - pipewire,staffres - water - pipewire_func,staffres - water - taps_total,staffres - water - taps_func,staffres - elec - pipewire,staffres - elec - pipewire_func,staffres - elec - taps_total,staffres - elec - taps_func,energy_sys,energy_primsource,energy_source_backup,solar - panel - installed,solar - panel - num,solar - panel - cap,solar - batt - installed,solar - batt - num,solar - batt - cap,energy_light_total,energy_light_func,infra_pics
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83CTHU,2020-03-16 12:14:17,2019-12-03 10:58:20,,154.73.62.98,4703369,Health Centre Type B,Bafata,Sare-Bacar,,,Responsable for Area Sanitaria,966617500,955117500,,,,,2019-12-03,0,,,0,,,2,1,Unicef,1,0,,1,0,,Reasonable,,True,2018-01-01,Don't know,,2018-01-01,Don't know,,2018-01-01,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2016-01-01,MSF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,1,1,1,0,1,Zinc sheeting,,No,Reasonable,None,Reasonable,Painting,Good,None,Reasonable,Rehabilitation and painting,Good,None,Yes,4,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,None,Yes,Yes,12,6,Yes,Yes,12,1,Yes,Solar,None,2017-01-01,6,260,2017-01-01,4,250,10,3,https://api.mwater.co/v3/images/bd04b99fd1c8472f990af37185b483a4; https://api.mwater.co/v3/images/6a23b4ea92cb4c00b0a3492b68e29e86; https://api.mwater.co/v3/images/abb3285555a344619659c82eb1909913; https://api.mwater.co/v3/images/12feccee40e147a0a33e61103d396ef5; https://api.mwater.co/v3/images/64b278978150487680d08f3ffa65bb7c; https://api.mwater.co/v3/images/3f1d447bcd884b4f95685bb62d03478b; https://api.mwater.co/v3/images/4f6e76f329f64077af9452bb64003457
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83D7X5,2020-03-16 12:14:17,2019-12-03 14:08:17,,154.73.62.98,4703510,Health Centre Type B,Bafata,Tendinto,,,Responsable for Area Sanitaria,966613987,,,,,,2019-12-03,0,,,0,,,1,1,UNICEF,0,,,1,0,Di&#225;spora of the village,Reasonable,,True,2019-01-01,Don't know,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2017-01-01,MSF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,1,0,1,Zinc sheeting,,Yes,Reasonable,Rehabilitation and painting,Good,None,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,4,Reasonable,None,Reasonable,Painting,Bad,Needs to be replaced,Bad,Rehabilitation and painting,Bad,Needs to be replaced,Yes,Yes,8,8,Yes,Yes,12,12,Yes,Solar,None,2019-01-01,6,250,2019-01-01,4,,12,12,https://api.mwater.co/v3/images/43e0b4f12d544d389b21338ec52fd633; https://api.mwater.co/v3/images/5633cc3716454825aec4757d07e283ab; https://api.mwater.co/v3/images/945f04d286dd4669a5211b242e5c514d; https://api.mwater.co/v3/images/0213874bc3fa4f8eb1996704467bfd2d; https://api.mwater.co/v3/images/23dd942fb1f24331888655e3633cd667; https://api.mwater.co/v3/images/8c51f42bdace44e1b0a685e0a32d7e2c; https://api.mwater.co/v3/images/0b02fe742621451b8f6b48a34824e06c
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83D3JM,2020-03-16 12:14:17,2019-12-03 14:19:00,,154.73.62.98,4703596,Health Centre Type B,Bafata,Cambadju,,,Nurse,966592086,95538407,,,,,2019-12-03,0,,,1,0,,1,1,Ministerio de saude,1,0,,1,0,,Reasonable,,True,2019-01-01,UNICEF,,,Don't know,,2019-01-01,Don't know,,,,,2019-01-01,UNICEF,,,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,1,1,1,0,0,Zinc sheeting,,No,Reasonable,None,Good,None,Good,None,Reasonable,Rehabilitation and painting,Good,None,Yes,3,Good,None,Reasonable,Painting,Reasonable,None,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,No,No,2,2,Yes,Yes,7,6,Yes,Solar,Grid,,,,,4,250,10,6,https://api.mwater.co/v3/images/816366d42f1b4d2eb2782728d8d4b6b9; https://api.mwater.co/v3/images/eaee57ab28944475b140566927e9ea68; https://api.mwater.co/v3/images/b468353152bd494cb97f3d02f2a130f9
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83FE5B,2020-03-16 12:14:17,2019-12-04 11:04:05,,154.73.62.98,436140,Health Centre Type C,Gabu,Sonaco,,,Responsable for Area Sanitaria,955323252,966849829,,,,,2019-12-04,0,,,0,,,4,4,"UNICEF, gavi",1,0,,1,0,Politicos,Reasonable,,True,2015-01-01,UNICEF,,,,,2019-01-01,Other (please fill name in next column),Fundo interno,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,4,1,1,Zinc sheeting,,Yes,Reasonable,None,Reasonable,Painting,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,3,Bad,Rehabilitation and painting,Good,None,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,No,8,4,Yes,Partially,14,8,Yes,Solar,Generator,2015-01-01,18,,2019-01-01,16,220,72,50,https://api.mwater.co/v3/images/97f524415d2b4aa1b4aec6dded4c8a99; https://api.mwater.co/v3/images/ac34bb6d35b34c88a0b3b63fc1853df6; https://api.mwater.co/v3/images/0d516d3b75ce460d820dcbb7f25cfc74; https://api.mwater.co/v3/images/03572a9c3c7d43408fbdc268251b7001
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83DE37,2020-03-16 12:14:17,2019-12-04 11:12:40,,154.73.62.98,4703242,Health Centre Type B,Bafata,Fajonquito,,,Responsable for Area Sanitaria,966801146,955426512,,,,,2019-12-03,0,,,0,,,1,1,UNICEF,0,,,1,0,Ministerio de saude,Reasonable,,True,2018-01-01,UNICEF,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2016-01-01,MSF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,1,1,0,1,Ceramic tiles,,No,Reasonable,None,Reasonable,None,Reasonable,None,Reasonable,Rehabilitation and painting,Good,None,Yes,2,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Needs to be replaced,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,Partially,6,3,Yes,Yes,8,5,"Yes, but it does not work",Solar,None,2018-01-01,8,250,2018-01-01,4,260,13,6,https://api.mwater.co/v3/images/806e59d3f24a4734ace2a6e4cd9f38bd; https://api.mwater.co/v3/images/21972dcd2d4e48b7b25879e3bf6e8e0a
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83FPRG,2020-03-16 12:14:17,2019-12-04 13:29:07,,154.73.62.98,436133,Health Centre Type B,Gabu,Pitche,,,Responsable for Area Sanitaria,955962566,966824196,,,,,2019-12-04,0,,,0,,,2,2,"PAF, TB",1,0,Unicef,2,1,Candidato de PAIGC,Reasonable,1974,,2019-01-01,Other (please fill name in next column),Fundo interno,2005-01-01,UNICEF,,2012-01-01,UNICEF,,2019-01-01,Other (please fill name in next column),Fundo interno,2016-01-01,UNICEF,,2017-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,,,,0,1,2,1,0,Zinc sheeting,,No,Reasonable,None,Reasonable,None,Reasonable,None,Bad,Rehabilitation and painting,Reasonable,None,Yes,2,Good,None,Reasonable,Painting,Good,None,Reasonable,None,Reasonable,None,Yes,Partially,3,3,Yes,Yes,6,6,Yes,Solar,None,2005-01-01,12,260,2019-01-01,4,250,17,15,https://api.mwater.co/v3/images/5c9d0d9e946b41b8b9c2df6d1217b1fb; https://api.mwater.co/v3/images/9b1093c84ee54d7c853e0c9597ec8359; https://api.mwater.co/v3/images/14fb47ec6fc945cca54d931a931af632; https://api.mwater.co/v3/images/d86214a38ee64b08b296f75d10753b1f; https://api.mwater.co/v3/images/fd6dbc3ff87d4115b42e2bb88c8ea647
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83G2KY,2020-03-16 12:14:17,2019-12-04 15:41:11,,154.73.62.98,86688671,Health Centre Type B,Bafata,Ga-Gamamudo,,,Other,955358806,966352133,,,,,2019-12-04,0,,,0,,,2,2,"UNICEF, ENV",1,1,,,,,Reasonable,1983,,2017-01-01,UNICEF,,,,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,1,1,1,Zinc sheeting,,No,Good,None,Good,None,Good,None,Reasonable,Rehabilitation and painting,Good,None,Yes,4,Good,None,Good,Painting,Good,None,Reasonable,Rehabilitation and painting,Good,None,Yes,Partially,8,6,Yes,Yes,16,12,Yes,Solar,None,2017-01-01,6,260,2017-01-01,8,250,11,9,https://api.mwater.co/v3/images/d7b03dd851364c7b8b7f539e28336a03; https://api.mwater.co/v3/images/e6eb6d6f6f59420d90c87567fc410684; https://api.mwater.co/v3/images/202421ddfef04267a4be101109261efc; https://api.mwater.co/v3/images/f0e8610f821448228ce055d858139ea8; https://api.mwater.co/v3/images/677979d27c624605aa5833ba8f2e5d8d; https://api.mwater.co/v3/images/fe752f5af6834d139fb622be09d77462
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83XMMM,2020-03-16 12:14:17,2019-12-10 13:37:06,,154.73.62.98,86688750,Health Centre Type B,Quinara,Brandao,,,Nurse,955452022,966195110,,,,,2019-12-10,0,,,0,,,1,1,UNICEF,0,,,0,,,Reasonable,1980,,2018-01-01,UNICEF,,,,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,1,1,0,1,Zinc sheeting,,No,Reasonable,None,Good,None,Good,None,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,4,Reasonable,Rehabilitation and painting,Good,Painting,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,No,0,0,Yes,Yes,8,6,Yes,Solar,None,2018-01-01,16,,2018-01-01,4,250,9,8,https://api.mwater.co/v3/images/c6a21b4d73c34c42a35a3cd62cc70b6e; https://api.mwater.co/v3/images/ae74b1983cb341b382a9a0b32daa50e1; https://api.mwater.co/v3/images/0beb4555871142a9b5668acc88e9071b; https://api.mwater.co/v3/images/9dc12e4f0d414e019012e3952e39b7b4
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83XDHC,2020-03-16 12:14:17,2019-12-10 13:43:01,,154.73.62.98,4703565,Health Centre Type B,Bolama,other,Ga Marques,,Nurse,966336557,956505488,,,,,2019-12-10,0,,,0,,,1,0,,0,,,0,,,Reasonable,2010,,2015-01-01,UNICEF,,,,,,,,,,,,,,2019-01-01,UNICEF,,,,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,0,1,0,0,0,Zinc sheeting,,No,Reasonable,None,Good,None,Good,None,Bad,Rehabilitation and painting,Good,None,No,,,,,,,,,,,,,,,,,,,,Yes,Solar,None,2015-01-01,4,260,2015-01-01,4,250,6,6,https://api.mwater.co/v3/images/15e703b1b3cd49a19b74cd9facda79f2; https://api.mwater.co/v3/images/465bb7eb512442d898f0d2d4632a7081; https://api.mwater.co/v3/images/44eca8b1a9d04a2b95f076e5be7fedec; https://api.mwater.co/v3/images/36199ffa54574549bc4303c3374fa5d8
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83XHS7,2020-03-16 12:14:17,2019-12-10 13:46:55,,154.73.62.98,4703675,Health Centre Type B,Bolama,other,Ga Tongo ,,Other,955325875,966321516,,,,,2019-12-10,0,,,0,,,1,1,,1,0,,0,,,Reasonable,,True,,,,,,,,,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,0,2,1,1,1,Zinc sheeting,,Yes,Reasonable,None,Good,None,Good,None,Reasonable,Rehabilitation and painting,Good,None,No,,,,,,,,,,,,,,,,,,,,Yes,Solar,None,,4,260,,4,250,10,5,https://api.mwater.co/v3/images/edfb2fafb56549e2a23b5e8664e77a48; https://api.mwater.co/v3/images/255f423550f345caab198dd6969c1fbf
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83XTBJ,2020-03-16 12:14:17,2019-12-10 15:01:13,,154.73.62.98,4703936,Health Centre Type B,Quinara,Brandao,,,Responsable for Area Sanitaria,969036340,955845342,,,,,2019-12-10,0,,,0,,,1,1,UNICEF,1,0,Hospital de Titie,0,,,Reasonable,1982,,2012-01-01,MSF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,,,Zinc sheeting,,No,Reasonable,Rehabilitation and painting,Good,None,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,4,Reasonable,Rehabilitation and painting,Reasonable,Painting,Reasonable,None,Bad,Rehabilitation and painting,Good,None,Yes,Yes,8,2,Yes,Yes,13,12,Yes,,None,,,,,,,11,6,https://api.mwater.co/v3/images/98528e0fb1334b34898b0d6f9d69e048; https://api.mwater.co/v3/images/724c062517d34ba18bfe4a1d91f94e6d; https://api.mwater.co/v3/images/b2973fd4c48a4c1a81a05b3d23ea724b; https://api.mwater.co/v3/images/156d7c817e0d4674b3a7e152b63ec127; https://api.mwater.co/v3/images/1a3b92d7651a40a2beece20765bd9012; https://api.mwater.co/v3/images/7cc1c71b3ba14c72827f9df2bc4da98b
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-842CUR,2020-03-16 12:14:17,2019-12-11 14:31:11,,154.73.62.98,86688808,Health Centre Type B,Tombali,Catio,,,Nurse,955210293,966626911,,Nurse,955481255,966850009,2019-12-11,1,0,,0,,,1,1,,1,1,OAMS,0,,,Reasonable,,True,2018-01-01,Don't know,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,1,1,1,Zinc sheeting,,No,Reasonable,None,Good,None,Reasonable,None,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,3,Bad,Rehabilitation and painting,Reasonable,Painting,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,No,,,,Yes,No,,,Yes,Solar,None,2018-01-01,6,270,2018-01-01,4,250,9,5,https://api.mwater.co/v3/images/7cacfd9f01084cbdbb12d935bcb81527; https://api.mwater.co/v3/images/76bc1784848347018b2d1668893ac484; https://api.mwater.co/v3/images/7d1ed48aebc24bb2ad503101002b2fff; https://api.mwater.co/v3/images/f457a5498f53447f82c6f5b66c1ecfa1; https://api.mwater.co/v3/images/0f272bf89e594187981d713aa281a54b; https://api.mwater.co/v3/images/d5e63d90f52a4e2eba2afac59c4aafbe; https://api.mwater.co/v3/images/8edab36295c74f3482cfaaa6b7288056
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83Y6CB,2020-03-16 12:14:17,2019-12-11 14:37:42,,154.73.62.98,4703929,Health Centre Type C,Quinara,Buba,,,Responsable for Area Sanitaria,956333269,966643291,,,,,2019-12-10,0,,,0,,,1,1,UNICEF,0,,,0,,,Reasonable,,True,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,1,0,1,Ceramic tiles,,Yes,Good,None,Good,None,Reasonable,None,Bad,Rehabilitation and painting,Good,None,Yes,5,Reasonable,None,Reasonable,Painting,Reasonable,None,Reasonable,None,Good,Rehabilitation and painting,Yes,Yes,5,5,Yes,Yes,10,9,Yes,Solar,None,2018-01-01,4,260,2018-01-01,4,250,12,9,https://api.mwater.co/v3/images/b85925601f0744d58523e6eed67a79ba; https://api.mwater.co/v3/images/fabe8cae771b4e07b71e2198663ea558; https://api.mwater.co/v3/images/86df054754a34a21b03e41353e2b3123; https://api.mwater.co/v3/images/d1a9a23caa1e4fce8b5ac9fbd6d9d55b; https://api.mwater.co/v3/images/3dc9f02d234847b88a4ac1c8af583110; https://api.mwater.co/v3/images/752ca88a8ded436b90a5a076fc564eb6
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-842KLZ,2020-03-16 12:14:17,2019-12-11 16:15:16,,154.73.62.98,4704274,Health Centre Type C,Tombali,Timbo,,,Responsable for Area Sanitaria,955374486,966754238,,,,,2019-12-11,0,,,0,,,1,1,UNICEF,1,0,UNICEF,0,,,Reasonable,,True,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,1,2,1,1,1,Zinc sheeting,,No,Reasonable,Rehabilitation and painting,Good,None,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,4,Good,None,Reasonable,Painting,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Reasonable,None,Yes,Yes,4,4,Yes,Yes,3,3,Yes,Solar,,2018-01-01,6,270,2018-01-01,4,250,10,7,https://api.mwater.co/v3/images/bd6e46f015c3417dba2205a50679134f; https://api.mwater.co/v3/images/b2a03e1588154a0cadf1c9d4f79ec49f; https://api.mwater.co/v3/images/ef8bce04af1348c2bb035ab7b6169d17; https://api.mwater.co/v3/images/992ad17ae69c4fa5bb619baeb4cf6175; https://api.mwater.co/v3/images/95b771d3d94d4a0ca2446ed7be0557b7; https://api.mwater.co/v3/images/0515f24b3d9642dbba64146e0598289d
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83ZYRA,2020-03-16 12:14:17,2019-12-11 18:49:57,,154.73.62.98,4704212,Health Centre Type B,Tombali,Komo,,,Nurse,969258350,,,Nurse,955920401,966920401,2019-12-11,0,,,0,,,1,0,,1,0,,0,,,Reasonable,,True,2018-01-01,Don't know,,,,,2019-01-01,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,1,1,1,1,Zinc sheeting,,No,Reasonable,None,Good,None,Reasonable,None,Reasonable,Rehabilitation and painting,Good,None,Yes,6,Good,None,Reasonable,Painting,Good,None,Good,Rehabilitation and painting,Good,None,Yes,No,4,4,Yes,Yes,4,4,Yes,Solar,None,2018-01-01,6,270,2018-01-01,4,250,6,3,https://api.mwater.co/v3/images/44d2f507054242ea8a8053123353ceba; https://api.mwater.co/v3/images/8593b36ee9064fae8a58f242594e8ce8; https://api.mwater.co/v3/images/046bc6a338e3419e8bbc5307e1f3e7a9; https://api.mwater.co/v3/images/35c4a9c7ddc44105922caf5949560304; https://api.mwater.co/v3/images/e0551b1e1bcd4a2188f304faf230f50b; https://api.mwater.co/v3/images/6b6e7c0c01a2498f9123d61382aef4dd
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-842UZ2,2020-03-16 12:14:17,2019-12-11 18:55:08,,154.73.62.98,86688846,Health Centre Type C,Quinara,Dar-Es-Salam,,,Responsable for Area Sanitaria,955832642,966454990,,,,,2019-12-11,0,,,0,,,1,1,AMI,1,0,FUNAP,0,,,Reasonable,1978,,2015-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,1,1,0,1,Zinc sheeting,,No,Reasonable,Rehabilitation and painting,Good,None,Good,None,Reasonable,Rehabilitation and painting,Good,None,Yes,2,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Needs to be replaced,,,No,,,,Yes,Yes,3,3,Yes,Solar,None,2018-01-01,4,270,2018-01-01,4,250,11,11,https://api.mwater.co/v3/images/84e432c40b0c44868956133c5d92baaa; https://api.mwater.co/v3/images/494bd96bdfd745689066de68e3a80579; https://api.mwater.co/v3/images/1c164ca491cb479c89dcf579b396bd9d
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-844N98,2020-03-16 12:14:17,2019-12-12 11:42:28,,154.73.62.98,86688860,Health Centre Type C,Tombali,Cacine,,,Nurse,955109801,966195248,,,,,2019-12-12,0,,,0,,,1,1,UNICEF,0,,,0,,,Reasonable,1979,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,1,1,0,1,Zinc sheeting,,No,Reasonable,None,Good,None,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Good,Rehabilitation and painting,Yes,4,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Bad,Needs to be replaced,Bad,Rehabilitation and painting,Bad,Needs to be replaced,Yes,Yes,4,4,Yes,Yes,4,4,Yes,Solar,None,2018-01-01,6,270,2018-01-01,4,250,11,9,https://api.mwater.co/v3/images/c92af648c4c5426aab60df6e4646c1bb; https://api.mwater.co/v3/images/df41ebb91fc7498ca995b8baa630883e; https://api.mwater.co/v3/images/56cba8617490400187b4383b5390ffdf; https://api.mwater.co/v3/images/4e5da3a88d114ecbabba83472426f14d; https://api.mwater.co/v3/images/c92ab30062a54e6da5b1cba77e3a5d99
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-844TSN,2020-03-16 12:14:17,2019-12-12 12:37:45,,154.73.62.98,4704229,Health Centre Type C,Tombali,Sanconha,,,Responsable for Area Sanitaria,966520070,,,,,,2019-12-12,0,,,0,,,1,1,,2,1,,0,,,Reasonable,,True,2019-01-01,UNICEF,,2015-01-01,UNICEF,,,,,2015-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,1,2,1,1,1,Zinc sheeting,,No,Good,None,Good,None,Reasonable,None,Reasonable,Rehabilitation and painting,Good,None,Yes,4,Bad,Rehabilitation and painting,Bad,Rehabilitation and painting,Bad,Needs to be replaced,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,Yes,8,8,Yes,Yes,9,9,Yes,Solar,None,2018-01-01,6,270,2018-01-01,4,250,12,11,https://api.mwater.co/v3/images/abaf717685034f1ba8a425b2979c22d4; https://api.mwater.co/v3/images/dc1118166935495382506ff396d48b58; https://api.mwater.co/v3/images/d44a0351b9d54fdab597c338165d969f; https://api.mwater.co/v3/images/6ea4f55a485343c5bda50840ba6b5662; https://api.mwater.co/v3/images/cccc87736cf64d499b98d01c75ffd7e4
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-82SZ5Z,2020-03-16 12:14:17,2019-12-12 14:36:53,,154.73.62.98,4703716,Health Centre Type B,Farim,Cuntima,,,Other,966742211,955345764,,,,,2019-11-26,0,,,0,,,1,1,,0,,,1,1,,Reasonable,,True,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,0,2,1,0,0,Zinc sheeting,,Partially,Good,,Good,,Good,,Good,,Good,,Yes,8,Reasonable,,Reasonable,,Reasonable,,Reasonable,,Reasonable,,Yes,No,6,0,Yes,Yes,14,5,Yes,Solar,None,2019-01-01,2,270,2019-01-01,4,250,13,2,https://api.mwater.co/v3/images/668cbdb4a4d943c0958ba8b2870e7b83; https://api.mwater.co/v3/images/a2c2fac06f2e4b61bba7717f01f710a9; https://api.mwater.co/v3/images/06aaaedfb9134f60bd80fa31cff72b10; https://api.mwater.co/v3/images/027e53508e1c4c70a0333f5eda69ec02; https://api.mwater.co/v3/images/583cfe1f5350450699457d65efc24ca2
